date,academic,cfp,funding,misc,personal,research,service-external,service-internal,system,teaching,twitter
2012-12-28,2,1,0,1,0,15,0,0,0,0,0
2012-12-29,0,0,0,0,0,10,0,0,0,0,0
2012-12-30,0,1,0,0,0,22,0,5,0,0,0
2012-12-31,3,1,1,0,1,20,0,3,0,0,0
2013-01-01,3,0,0,0,3,23,0,6,0,0,0
2013-01-02,25,8,1,3,6,36,2,7,0,1,0
2013-01-03,13,5,0,2,3,47,1,2,0,0,0
2013-01-04,15,3,5,1,1,18,0,2,0,0,0
2013-01-05,7,6,0,0,0,19,0,0,0,0,0
2013-01-06,3,4,0,0,0,16,0,1,0,0,0
2013-01-07,6,8,0,1,2,52,2,11,0,0,0
2013-01-08,21,11,2,2,2,35,2,4,0,3,0
2013-01-09,29,12,0,1,2,71,5,21,0,0,0
2013-01-10,27,7,0,1,2,77,2,3,0,0,0
2013-01-11,30,7,0,0,0,78,2,8,0,5,0
2013-01-12,14,3,2,2,1,39,4,1,0,4,0
2013-01-13,7,1,1,0,5,29,1,7,0,3,0
2013-01-14,35,8,4,0,7,62,10,6,0,3,0
2013-01-15,52,4,6,1,2,26,8,1,0,5,0
2013-01-16,8,7,2,4,1,19,0,0,0,3,0
2013-01-17,6,10,1,0,1,50,0,0,0,4,0
2013-01-18,14,6,1,0,2,83,2,1,0,9,0
2013-01-19,0,2,0,0,0,17,1,1,0,10,0
2013-01-20,7,4,1,0,0,56,5,4,0,3,0
2013-01-21,19,8,0,1,0,59,4,0,0,7,0
2013-01-22,24,9,1,1,1,50,0,0,0,38,0
2013-01-23,25,6,3,0,2,52,7,2,0,62,0
2013-01-24,23,6,0,1,8,40,1,6,0,23,0
2013-01-25,8,2,1,1,3,37,1,7,0,43,0
2013-01-26,7,2,0,0,5,22,0,1,0,13,0
2013-01-27,14,3,0,2,1,35,3,1,0,11,0
2013-01-28,19,11,1,3,10,52,0,35,0,31,0
2013-01-29,21,7,0,0,11,63,3,60,0,24,0
2013-01-30,17,5,3,0,1,65,0,11,0,20,0
2013-01-31,10,8,0,0,3,93,0,4,0,60,0
2013-02-01,19,4,1,0,4,37,1,0,0,36,0
2013-02-02,0,2,0,2,0,27,0,0,0,9,0
2013-02-03,5,3,0,1,1,7,0,2,0,9,0
2013-02-04,22,11,3,0,3,61,2,12,0,30,0
2013-02-05,19,14,2,5,6,49,20,8,0,22,0
2013-02-06,22,12,3,0,16,46,14,5,0,22,0
2013-02-07,30,4,1,0,10,28,8,3,0,16,0
2013-02-08,32,13,0,5,14,66,15,6,0,38,0
2013-02-09,9,4,0,1,2,21,3,0,0,34,0
2013-02-10,3,4,1,1,2,24,3,0,0,22,0
2013-02-11,23,5,2,1,0,76,13,5,0,8,0
2013-02-12,25,9,0,4,4,75,13,8,0,14,0
2013-02-13,23,9,2,0,10,63,21,0,0,34,0
2013-02-14,31,7,0,0,2,50,8,5,0,10,0
2013-02-15,28,8,0,0,11,92,1,10,0,5,0
2013-02-16,5,3,0,1,2,17,3,3,0,5,0
2013-02-17,8,4,0,2,12,46,0,4,0,2,0
2013-02-18,19,6,1,0,4,49,8,5,0,15,0
2013-02-19,15,6,2,1,5,34,5,27,0,10,0
2013-02-20,35,12,2,0,4,41,0,5,0,10,0
2013-02-21,27,5,2,0,6,60,2,2,0,8,0
2013-02-22,22,12,0,0,4,68,4,3,0,14,0
2013-02-23,1,4,0,0,0,13,0,1,0,15,0
2013-02-24,11,5,2,0,4,31,0,4,0,43,0
2013-02-25,15,11,1,0,14,44,8,8,0,7,0
2013-02-26,26,8,0,1,2,65,8,19,0,55,0
2013-02-27,26,4,1,0,8,81,12,3,0,35,0
2013-02-28,26,11,0,0,6,39,1,2,0,21,0
2013-03-01,28,6,1,0,10,33,0,1,0,17,0
2013-03-02,5,2,0,2,2,10,1,0,0,30,0
2013-03-03,13,6,0,0,2,9,9,0,0,8,0
2013-03-04,27,12,0,0,4,43,10,9,0,18,0
2013-03-05,25,4,1,5,14,70,7,11,0,19,0
2013-03-06,10,3,0,0,22,44,2,2,0,31,0
2013-03-07,37,7,1,0,20,45,6,5,0,8,0
2013-03-08,20,3,1,0,15,25,0,4,0,9,0
2013-03-09,24,8,0,2,5,62,2,7,0,22,0
2013-03-10,4,2,0,1,0,23,0,1,0,9,0
2013-03-11,44,7,0,2,14,65,6,28,0,5,0
2013-03-12,28,13,3,0,11,50,12,12,0,18,0
2013-03-13,16,4,1,1,2,50,11,6,0,20,0
2013-03-14,39,5,3,9,14,27,4,2,0,7,0
2013-03-15,38,6,0,3,7,65,1,2,0,19,0
2013-03-16,4,0,0,1,0,14,4,5,0,3,0
2013-03-17,6,4,0,2,4,14,1,0,0,6,0
2013-03-18,18,8,0,4,8,31,6,3,0,6,0
2013-03-19,12,5,1,0,10,45,5,0,0,1,0
2013-03-20,4,4,0,0,2,38,2,3,0,0,0
2013-03-21,11,9,3,0,2,23,2,7,0,5,0
2013-03-22,14,7,0,0,0,11,3,7,0,2,0
2013-03-23,6,0,0,0,0,10,0,0,0,2,0
2013-03-24,2,1,0,1,0,13,1,0,0,0,0
2013-03-25,31,5,1,1,1,23,2,9,0,2,0
2013-03-26,9,9,1,0,0,17,1,6,0,1,0
2013-03-27,26,8,2,0,0,17,6,16,0,4,0
2013-03-28,23,8,0,1,1,21,8,6,0,15,0
2013-03-29,12,8,2,1,13,35,10,10,0,12,0
2013-03-30,1,2,0,0,0,19,0,1,0,0,0
2013-03-31,1,1,3,2,1,29,0,2,0,6,0
2013-04-01,47,11,0,2,5,40,23,7,0,16,0
2013-04-02,28,9,0,2,7,74,9,40,0,21,0
2013-04-03,26,8,6,4,5,38,2,13,0,14,0
2013-04-04,17,3,2,0,5,40,4,3,0,22,0
2013-04-05,25,7,1,0,4,26,1,3,0,53,0
2013-04-06,7,3,0,4,0,11,0,0,0,7,0
2013-04-07,9,2,0,0,1,28,3,10,0,11,0
2013-04-08,46,8,4,2,9,47,2,26,0,32,0
2013-04-09,31,7,0,11,4,61,3,20,0,18,0
2013-04-10,17,9,1,3,0,39,2,3,0,5,0
2013-04-11,36,9,1,1,0,38,4,1,0,18,0
2013-04-12,38,6,0,2,4,34,7,15,0,8,0
2013-04-13,4,2,0,0,1,43,1,0,0,16,0
2013-04-14,6,3,0,0,0,33,2,5,0,14,0
2013-04-15,24,8,1,5,2,67,5,23,0,8,0
2013-04-16,49,5,0,0,0,79,3,13,0,2,0
2013-04-17,22,12,1,0,0,46,4,7,0,11,0
2013-04-18,14,8,2,1,0,66,1,10,0,19,0
2013-04-19,22,7,0,11,0,42,9,9,0,6,0
2013-04-20,2,3,0,1,0,12,3,0,0,0,0
2013-04-21,3,3,2,0,1,34,8,6,0,16,0
2013-04-22,15,9,1,0,0,39,4,4,0,9,0
2013-04-23,40,6,2,1,0,30,4,1,0,2,0
2013-04-24,26,8,3,0,1,33,4,3,0,2,0
2013-04-25,17,12,3,0,2,25,0,2,0,5,0
2013-04-26,28,5,2,1,1,54,2,5,0,11,0
2013-04-27,5,2,3,0,0,10,0,1,0,6,0
2013-04-28,6,2,0,1,1,34,1,15,0,19,0
2013-04-29,27,12,9,0,0,62,3,15,0,14,0
2013-04-30,36,4,3,4,0,56,2,0,0,1,0
2013-05-01,25,7,1,0,3,38,10,6,0,2,0
2013-05-02,27,13,0,2,2,60,11,2,0,10,0
2013-05-03,5,4,1,2,0,71,2,0,0,2,0
2013-05-04,3,3,0,0,6,18,0,4,0,15,0
2013-05-05,5,6,0,0,2,19,2,4,0,20,0
2013-05-06,18,9,4,4,4,36,0,3,0,16,0
2013-05-07,9,7,0,3,2,21,9,11,0,4,0
2013-05-08,28,7,1,5,4,52,5,15,0,11,0
2013-05-09,11,14,1,0,5,43,3,1,0,27,0
2013-05-10,11,4,1,5,5,65,10,0,0,18,0
2013-05-11,2,1,0,2,0,17,1,1,0,16,0
2013-05-12,7,4,0,2,0,9,1,0,0,3,0
2013-05-13,32,12,0,0,0,53,12,1,0,4,0
2013-05-14,22,12,0,1,1,15,2,0,0,2,0
2013-05-15,21,5,1,0,1,39,1,0,0,9,0
2013-05-16,35,6,5,2,3,36,0,2,0,73,0
2013-05-17,12,11,1,0,3,51,1,4,0,2,0
2013-05-18,3,2,0,0,0,15,0,0,0,0,0
2013-05-19,5,3,0,1,0,11,2,0,0,3,0
2013-05-20,12,5,0,1,3,38,3,3,0,0,0
2013-05-21,29,9,2,0,2,39,0,0,0,1,0
2013-05-22,44,11,13,1,2,69,4,0,0,0,0
2013-05-23,11,9,2,2,3,44,0,0,0,1,0
2013-05-24,31,5,7,0,0,46,0,0,0,1,0
2013-05-25,5,5,0,2,1,12,0,0,0,0,0
2013-05-26,1,2,0,0,1,27,0,0,0,3,0
2013-05-27,2,5,0,5,13,29,0,1,0,0,0
2013-05-28,15,5,10,0,7,59,0,1,0,0,0
2013-05-29,12,5,3,0,16,60,0,2,0,0,0
2013-05-30,5,10,14,0,4,44,0,0,0,0,0
2013-05-31,15,8,6,0,6,71,6,1,0,0,0
2013-06-01,2,3,0,0,2,12,0,1,0,0,0
2013-06-02,2,2,0,1,0,26,0,1,0,0,0
2013-06-03,8,5,0,1,2,54,0,1,0,1,0
2013-06-04,18,9,7,1,8,106,8,1,0,0,0
2013-06-05,16,8,8,3,2,74,0,2,0,1,0
2013-06-06,5,7,4,2,4,95,4,0,0,0,0
2013-06-07,12,7,3,0,0,61,0,4,0,0,0
2013-06-08,0,2,0,0,0,11,0,0,0,0,0
2013-06-09,2,1,0,0,0,6,1,0,0,0,0
2013-06-10,7,6,4,0,0,68,4,0,0,0,0
2013-06-11,5,7,0,0,0,60,0,1,0,0,0
2013-06-12,2,5,0,0,0,88,1,1,0,0,0
2013-06-13,5,12,1,2,2,37,3,2,0,0,0
2013-06-14,11,9,4,7,7,65,3,2,0,0,0
2013-06-15,0,3,0,2,0,8,0,0,0,0,0
2013-06-16,2,3,5,1,8,14,0,0,0,0,0
2013-06-17,8,10,0,0,2,39,1,5,0,0,0
2013-06-18,2,4,0,3,1,24,0,6,0,0,0
2013-06-19,6,8,0,2,5,67,0,1,0,0,0
2013-06-20,15,5,0,2,5,19,0,1,0,0,0
2013-06-21,19,4,1,2,3,10,1,0,0,0,0
2013-06-22,7,4,0,0,0,4,0,0,0,0,0
2013-06-23,1,5,0,0,3,5,0,0,0,0,0
2013-06-24,1,7,1,2,9,49,0,4,0,0,0
2013-06-25,1,6,2,2,3,56,3,2,0,0,0
2013-06-26,5,7,5,6,4,65,1,0,0,0,0
2013-06-27,7,6,1,4,1,47,1,2,0,0,0
2013-06-28,23,5,0,4,1,54,0,1,0,0,0
2013-06-29,2,0,0,4,0,7,0,0,0,0,0
2013-06-30,1,3,1,0,0,14,1,0,0,0,0
2013-07-01,4,3,0,2,1,42,1,1,0,0,0
2013-07-02,1,5,1,1,0,22,0,0,0,1,0
2013-07-03,12,6,0,1,4,40,0,4,0,0,0
2013-07-04,5,7,1,1,3,23,1,0,0,0,0
2013-07-05,5,3,0,0,2,36,0,0,0,0,0
2013-07-06,4,1,0,0,1,24,0,0,0,0,0
2013-07-07,15,0,0,0,3,44,0,0,0,0,0
2013-07-08,20,6,5,2,0,83,0,0,0,0,0
2013-07-09,34,4,2,2,2,70,0,0,0,0,0
2013-07-10,15,9,1,1,4,68,0,1,0,0,0
2013-07-11,12,13,0,0,0,63,6,0,0,0,0
2013-07-12,21,2,0,0,0,56,0,1,0,0,0
2013-07-13,5,0,0,0,0,21,0,0,0,0,0
2013-07-14,6,1,0,2,1,20,0,0,0,0,0
2013-07-15,18,12,1,1,2,76,2,0,0,0,0
2013-07-16,16,8,0,1,0,66,0,0,0,0,0
2013-07-17,20,9,1,2,1,25,0,0,0,0,0
2013-07-18,25,8,4,1,4,87,1,0,0,0,0
2013-07-19,5,9,1,0,2,64,1,3,0,0,0
2013-07-20,4,1,1,1,3,28,0,0,0,0,0
2013-07-21,6,3,1,4,2,30,0,0,0,0,0
2013-07-22,15,1,2,0,10,64,0,1,0,0,0
2013-07-23,13,6,2,8,5,69,2,0,0,0,0
2013-07-24,9,4,11,4,0,55,2,0,0,0,0
2013-07-25,6,10,3,0,1,40,0,0,0,0,0
2013-07-26,7,3,6,2,0,30,1,0,0,0,0
2013-07-27,3,1,4,1,1,35,1,0,0,0,0
2013-07-28,5,3,0,0,0,20,1,0,0,0,0
2013-07-29,13,9,3,4,0,34,2,1,0,0,0
2013-07-30,5,6,0,1,1,36,1,0,0,0,0
2013-07-31,15,5,1,2,3,26,0,0,0,0,0
2013-08-01,4,1,13,12,1,43,0,0,0,0,0
2013-08-02,7,3,1,1,1,21,0,0,0,0,0
2013-08-03,6,0,1,1,1,21,0,0,0,0,0
2013-08-04,2,5,5,0,3,65,0,1,0,0,0
2013-08-05,17,3,5,1,0,88,1,1,0,0,0
2013-08-06,12,8,2,1,8,77,0,0,0,0,0
2013-08-07,16,6,0,2,4,79,0,2,0,0,0
2013-08-08,11,2,0,0,3,41,1,0,0,0,0
2013-08-09,3,3,3,0,5,75,4,0,0,0,0
2013-08-10,2,1,0,0,1,36,0,1,0,0,0
2013-08-11,4,6,0,0,3,21,0,3,0,0,0
2013-08-12,17,7,3,2,2,53,0,4,0,0,0
2013-08-13,10,4,0,4,0,69,0,1,0,1,0
2013-08-14,8,2,4,0,1,63,3,1,0,0,0
2013-08-15,11,7,2,0,5,66,1,2,0,0,0
2013-08-16,3,6,8,1,2,62,12,1,0,0,0
2013-08-17,6,1,1,0,0,34,2,4,0,0,0
2013-08-18,11,3,2,0,0,42,1,4,0,4,0
2013-08-19,23,8,2,0,2,64,2,2,0,6,0
2013-08-20,5,4,3,4,4,121,0,4,0,1,0
2013-08-21,26,1,1,0,1,38,2,3,0,0,0
2013-08-22,40,4,3,0,9,48,2,3,0,0,0
2013-08-23,29,1,5,0,2,80,2,0,0,2,0
2013-08-24,5,0,0,1,0,15,1,1,0,0,0
2013-08-25,6,1,1,0,1,42,5,2,0,0,0
2013-08-26,30,3,8,1,2,93,6,6,0,0,0
2013-08-27,12,5,3,0,3,52,11,20,0,0,0
2013-08-28,22,2,2,0,2,92,1,20,0,0,0
2013-08-29,8,3,0,6,0,72,0,3,0,0,0
2013-08-30,29,3,3,7,0,47,0,26,0,18,0
2013-08-31,0,2,1,0,0,27,3,0,0,2,0
2013-09-01,4,1,2,3,0,14,2,0,0,2,0
2013-09-02,14,3,4,1,7,31,1,5,0,0,0
2013-09-03,15,5,6,1,0,93,5,27,0,14,0
2013-09-04,19,7,5,0,0,81,2,17,0,15,0
2013-09-05,10,9,0,0,2,79,0,13,0,12,0
2013-09-06,32,7,0,2,0,59,0,20,0,10,0
2013-09-07,5,3,0,0,2,22,7,11,0,1,0
2013-09-08,8,4,0,1,0,19,5,13,0,3,0
2013-09-09,45,5,1,0,4,82,0,23,0,0,0
2013-09-10,13,6,4,1,0,61,2,27,0,4,0
2013-09-11,28,2,10,0,0,69,23,35,0,5,0
2013-09-12,17,12,10,1,4,47,4,3,0,22,0
2013-09-13,39,2,4,0,3,59,6,2,0,3,0
2013-09-14,5,1,0,3,0,40,0,0,0,2,0
2013-09-15,10,0,0,0,0,26,4,11,0,10,0
2013-09-16,24,5,0,0,3,56,0,4,0,5,0
2013-09-17,42,4,1,3,4,47,1,4,0,0,0
2013-09-18,21,3,2,1,0,55,13,11,0,9,0
2013-09-19,49,0,7,1,2,56,6,38,0,12,0
2013-09-20,57,2,1,0,0,37,4,7,0,1,0
2013-09-21,7,3,1,0,1,25,0,7,0,0,0
2013-09-22,24,1,2,1,1,26,5,5,0,0,0
2013-09-23,44,6,0,3,1,69,1,11,0,0,0
2013-09-24,22,9,4,3,3,90,0,18,0,8,0
2013-09-25,37,5,4,1,0,66,1,10,0,3,0
2013-09-26,31,3,1,4,8,65,1,16,0,3,0
2013-09-27,26,2,10,4,3,51,4,16,0,0,0
2013-09-28,6,1,0,1,1,12,0,7,0,0,0
2013-09-29,13,1,1,0,0,8,0,11,0,0,0
2013-09-30,43,6,6,1,5,53,5,21,0,2,0
2013-10-01,39,7,4,10,9,54,6,9,0,4,0
2013-10-02,27,3,1,1,10,61,0,11,0,3,0
2013-10-03,41,7,0,2,5,49,0,7,0,4,0
2013-10-04,21,8,2,3,4,29,0,21,0,0,0
2013-10-05,2,2,3,1,1,12,0,4,0,0,0
2013-10-06,8,1,0,0,3,13,2,1,0,1,0
2013-10-07,31,4,2,3,0,69,0,13,0,0,0
2013-10-08,33,5,0,5,3,82,3,15,0,9,0
2013-10-09,20,4,1,1,1,47,5,2,0,2,0
2013-10-10,9,2,0,0,0,31,0,11,0,6,0
2013-10-11,15,4,3,0,2,56,2,13,0,2,0
2013-10-12,3,2,0,0,3,10,0,0,0,0,0
2013-10-13,8,1,0,0,0,2,3,2,0,0,0
2013-10-14,23,11,2,2,2,50,8,0,0,14,0
2013-10-15,22,5,8,0,1,58,3,15,0,0,0
2013-10-16,40,5,1,2,0,59,5,2,0,0,0
2013-10-17,26,3,2,0,1,59,9,2,0,1,0
2013-10-18,40,6,3,0,1,111,11,12,0,0,0
2013-10-19,13,4,0,2,0,31,0,0,0,10,0
2013-10-20,14,5,0,1,0,24,3,11,0,0,0
2013-10-21,34,5,1,6,3,81,4,5,0,0,0
2013-10-22,22,5,1,3,0,71,1,7,0,0,0
2013-10-23,54,3,3,2,1,98,1,4,0,1,0
2013-10-24,42,6,9,0,1,81,4,14,0,4,0
2013-10-25,31,3,6,1,1,52,4,11,0,3,0
2013-10-26,16,0,3,2,2,58,3,24,0,0,0
2013-10-27,6,3,0,1,5,21,4,2,0,12,0
2013-10-28,21,7,4,8,1,64,4,10,0,2,0
2013-10-29,17,5,1,13,2,62,6,11,0,5,0
2013-10-30,30,4,18,0,2,38,3,13,0,3,0
2013-10-31,13,5,9,2,0,36,3,8,0,3,0
2013-11-01,20,6,1,3,0,57,6,3,0,0,0
2013-11-02,0,0,0,1,0,7,0,0,0,0,0
2013-11-03,12,2,4,0,0,6,0,6,0,0,0
2013-11-04,34,5,16,3,2,64,3,56,0,2,0
2013-11-05,26,2,4,2,12,59,0,18,0,2,0
2013-11-06,75,8,4,0,5,102,0,12,0,3,0
2013-11-07,16,4,3,0,5,61,0,11,0,9,0
2013-11-08,35,6,8,1,1,121,0,10,0,1,0
2013-11-09,22,3,0,0,0,14,0,22,0,0,0
2013-11-10,9,3,0,0,1,18,3,7,0,14,0
2013-11-11,17,10,1,1,1,47,4,28,0,14,0
2013-11-12,21,4,3,1,1,31,3,21,0,1,0
2013-11-13,32,8,3,0,3,52,2,16,0,2,0
2013-11-14,28,9,3,3,2,44,3,4,0,4,0
2013-11-15,32,8,1,0,3,72,7,2,0,0,0
2013-11-16,3,0,0,0,0,13,3,2,0,0,0
2013-11-17,1,4,1,0,0,8,7,12,0,0,0
2013-11-18,36,11,0,1,0,50,9,17,0,2,0
2013-11-19,46,6,1,2,1,20,1,4,0,1,0
2013-11-20,49,8,2,0,0,40,6,7,0,3,0
2013-11-21,25,1,0,0,0,22,8,8,0,1,0
2013-11-22,22,2,0,0,1,20,2,0,0,1,0
2013-11-23,5,0,0,1,0,35,2,2,0,1,0
2013-11-24,2,1,3,11,0,91,1,6,0,1,0
2013-11-25,22,7,1,5,0,53,7,9,0,0,0
2013-11-26,23,8,0,5,4,52,1,11,0,0,0
2013-11-27,7,1,1,1,2,29,6,6,0,1,0
2013-11-28,11,1,0,9,0,42,8,0,0,3,0
2013-11-29,18,3,1,2,0,5,1,1,0,0,0
2013-11-30,4,1,0,2,0,6,1,0,0,0,0
2013-12-01,0,1,0,2,0,9,0,3,0,0,0
2013-12-02,28,6,0,5,0,47,1,9,0,1,0
2013-12-03,30,6,0,2,0,24,1,6,0,0,0
2013-12-04,18,4,1,4,1,36,4,6,0,0,0
2013-12-05,33,4,0,3,0,76,4,8,0,2,0
2013-12-06,26,10,0,3,4,27,2,3,0,0,0
2013-12-07,15,1,0,1,3,59,1,3,0,0,0
2013-12-08,11,3,0,1,0,13,0,0,0,0,0
2013-12-09,25,11,4,3,4,68,4,2,0,4,0
2013-12-10,23,5,0,1,2,88,8,3,0,2,0
2013-12-11,29,6,5,1,5,67,4,11,0,0,0
2013-12-12,31,7,3,1,0,41,7,26,0,12,0
2013-12-13,60,4,4,0,0,24,3,6,0,3,0
2013-12-14,15,4,1,1,0,13,0,2,0,6,0
2013-12-15,4,3,0,0,0,25,2,1,0,13,0
2013-12-16,15,4,1,2,0,67,6,0,0,14,0
2013-12-17,14,8,2,3,0,44,2,2,0,8,0
2013-12-18,21,9,3,0,1,29,1,7,0,9,0
2013-12-19,36,9,3,7,1,17,10,0,0,12,0
2013-12-20,13,2,4,2,3,19,10,4,0,6,0
2013-12-21,2,3,0,0,0,21,2,2,0,0,0
2013-12-22,3,5,0,0,1,5,8,1,0,0,0
2013-12-23,5,2,1,0,1,11,5,0,0,2,0
2013-12-24,0,5,0,0,1,24,2,0,0,4,0
2013-12-25,1,0,0,0,2,38,0,0,0,6,0
2013-12-26,0,5,0,0,0,9,0,0,0,2,0
2013-12-27,0,3,0,5,0,18,2,0,0,0,0
2013-12-28,1,2,0,2,0,23,3,0,0,0,0
2013-12-29,2,4,1,0,1,17,3,6,0,0,0
2013-12-30,1,4,1,1,1,30,11,1,0,0,0
2013-12-31,2,4,0,0,0,29,0,3,0,0,0
2014-01-01,0,4,1,0,0,27,0,0,0,0,0
2014-01-02,7,8,4,1,0,89,8,4,0,0,0
2014-01-03,0,8,2,0,3,56,7,1,0,0,0
2014-01-04,2,3,0,0,0,26,6,0,0,0,0
2014-01-05,0,1,0,0,1,18,6,1,0,0,0
2014-01-06,18,4,8,0,6,36,24,11,0,3,0
2014-01-07,7,7,11,0,4,70,2,17,0,6,0
2014-01-08,9,9,6,0,4,44,5,13,0,3,0
2014-01-09,19,8,1,1,3,72,2,17,0,0,0
2014-01-10,12,10,1,5,6,58,1,9,0,0,0
2014-01-11,4,1,0,0,0,18,0,0,0,0,0
2014-01-12,8,4,1,0,0,7,3,4,0,0,0
2014-01-13,14,6,12,0,0,41,1,16,0,1,0
2014-01-14,10,8,8,0,2,45,1,5,0,0,0
2014-01-15,19,10,6,1,4,48,2,10,0,0,0
2014-01-16,21,5,9,0,4,41,2,9,0,1,0
2014-01-17,12,5,7,3,1,44,4,33,0,1,0
2014-01-18,9,6,0,0,0,3,0,2,0,0,0
2014-01-19,3,3,0,0,1,8,0,6,0,0,0
2014-01-20,2,8,0,0,0,18,17,9,0,3,0
2014-01-21,13,9,1,0,1,62,5,16,0,5,0
2014-01-22,15,13,5,1,2,90,1,15,0,2,0
2014-01-23,16,7,4,1,1,40,1,3,0,5,0
2014-01-24,7,5,6,0,2,66,1,6,0,2,0
2014-01-25,5,4,0,1,0,30,0,10,0,10,0
2014-01-26,9,4,0,0,0,34,2,2,0,7,0
2014-01-27,30,3,4,7,1,63,1,18,0,13,0
2014-01-28,25,6,9,1,3,35,2,8,0,4,0
2014-01-29,19,6,10,3,3,30,29,5,0,15,0
2014-01-30,35,9,2,0,1,18,11,7,0,4,0
2014-01-31,18,5,1,4,0,14,0,1,0,4,0
2014-02-01,2,2,0,0,0,22,2,0,57,3,0
2014-02-02,5,2,0,1,0,31,2,17,10,1,0
2014-02-03,13,5,1,1,1,62,7,7,7,8,0
2014-02-04,36,11,1,1,4,42,7,19,0,31,0
2014-02-05,44,5,0,1,1,39,2,6,0,20,0
2014-02-06,57,5,3,8,0,75,8,8,0,7,0
2014-02-07,28,10,6,6,0,49,1,1,0,4,0
2014-02-08,12,5,0,5,3,38,0,8,0,2,0
2014-02-09,8,4,0,0,0,15,2,2,1,0,0
2014-02-10,44,6,0,2,3,29,22,6,0,5,0
2014-02-11,21,4,0,7,0,41,6,5,0,7,0
2014-02-12,30,8,11,11,3,43,9,49,0,41,0
2014-02-13,29,5,2,2,0,79,0,17,0,0,0
2014-02-14,12,2,3,1,0,73,5,6,0,2,0
2014-02-15,7,0,0,0,0,51,1,3,0,0,0
2014-02-16,15,4,0,3,0,40,2,7,0,0,0
2014-02-17,30,4,1,0,2,46,4,23,0,27,0
2014-02-18,17,8,0,1,1,34,2,25,0,2,0
2014-02-19,29,8,3,0,0,48,8,11,0,9,0
2014-02-20,35,5,1,1,2,45,9,6,17,12,0
2014-02-21,38,5,3,5,1,45,3,20,0,7,0
2014-02-22,2,1,0,1,1,12,3,0,0,0,0
2014-02-23,0,2,4,0,1,8,3,0,1,1,0
2014-02-24,25,7,3,1,1,18,5,5,0,1,0
2014-02-25,34,9,1,3,0,45,4,14,0,4,0
2014-02-26,28,4,5,6,2,26,11,22,0,9,0
2014-02-27,19,3,0,1,4,16,13,12,0,0,0
2014-02-28,36,3,1,1,1,11,4,32,0,1,0
2014-03-01,2,2,0,0,1,6,1,0,0,0,0
2014-03-02,11,4,0,1,2,40,24,5,0,2,0
2014-03-03,48,12,2,1,0,22,11,10,0,5,0
2014-03-04,32,4,6,1,0,39,5,5,34,19,0
2014-03-05,61,8,25,0,4,15,16,15,5,10,0
2014-03-06,53,4,0,6,0,15,6,2,0,1,0
2014-03-07,32,10,4,3,2,46,15,3,0,0,0
2014-03-08,16,4,0,1,1,16,5,0,2,0,0
2014-03-09,5,3,0,3,0,16,4,0,1,1,0
2014-03-10,40,8,2,0,0,15,29,0,12,4,0
2014-03-11,80,8,1,0,0,16,7,5,1,2,0
2014-03-12,30,6,1,2,1,33,4,23,0,26,0
2014-03-13,10,11,0,4,2,14,7,1,0,1,0
2014-03-14,6,4,4,0,0,30,5,12,0,0,0
2014-03-15,1,5,0,0,0,10,0,0,0,0,0
2014-03-16,3,8,0,2,0,31,2,0,0,7,0
2014-03-17,3,10,8,1,1,15,6,6,0,0,0
2014-03-18,7,15,1,0,0,33,2,0,0,0,0
2014-03-19,0,9,5,3,5,28,12,3,1,0,0
2014-03-20,5,8,2,0,4,21,4,1,0,0,0
2014-03-21,5,7,0,0,8,22,4,1,0,4,0
2014-03-22,6,4,0,0,2,18,6,2,0,0,0
2014-03-23,18,8,0,0,3,34,11,14,0,12,0
2014-03-24,12,3,2,0,1,47,12,4,0,3,0
2014-03-25,22,3,8,1,0,37,9,1,0,3,0
2014-03-26,26,7,3,1,5,26,3,1,0,5,0
2014-03-27,15,7,6,1,4,56,4,5,0,1,0
2014-03-28,24,4,9,2,3,51,14,5,0,1,0
2014-03-29,5,3,0,0,2,16,3,1,0,0,0
2014-03-30,9,3,2,0,5,37,1,5,0,1,0
2014-03-31,43,15,13,2,2,35,5,4,0,2,0
2014-04-01,57,16,7,0,0,44,17,10,0,7,0
2014-04-02,46,13,17,7,3,37,23,19,387,13,0
2014-04-03,36,14,0,5,0,70,5,26,41,3,0
2014-04-04,19,8,2,2,1,28,2,14,19,1,0
2014-04-05,4,2,0,0,2,7,1,1,5,0,0
2014-04-06,2,2,0,2,0,9,4,4,5,0,0
2014-04-07,27,6,0,4,2,23,11,23,6,2,0
2014-04-08,24,7,2,8,3,22,4,16,3,3,0
2014-04-09,26,6,9,7,0,29,6,18,5,30,0
2014-04-10,27,5,6,16,2,20,2,2,4,5,0
2014-04-11,31,4,3,0,2,13,1,3,2,1,0
2014-04-12,18,1,3,3,3,10,0,1,1,1,0
2014-04-13,5,4,1,2,1,33,2,22,0,11,0
2014-04-14,36,8,10,0,2,51,13,30,1,8,0
2014-04-15,14,9,4,3,0,52,19,33,112,1,0
2014-04-16,18,7,2,3,0,40,4,36,22,1,0
2014-04-17,23,5,7,1,0,71,14,22,0,2,0
2014-04-18,15,4,3,5,0,31,1,18,0,1,0
2014-04-19,1,2,2,0,1,13,5,7,2,0,0
2014-04-20,6,3,1,0,0,28,2,1,0,0,0
2014-04-21,24,4,8,0,0,72,5,13,0,0,0
2014-04-22,11,9,2,7,6,47,12,14,0,2,0
